;company_id;IM_NUMIDENT;IAN_FULL_NAME;IA_FULL;IA_PHONE_CODE;IA_PHONE;IND_OBL;FIO;ST_NAME;IM
61;18;" ПОКРОВСЬКА ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311288 ; 85300 ДОНЕЦЬКА ОБЛАСТЬ, КРАСНОАРМІЙСЬКИЙ РАЙОН КРАСНОАРМІЙСЬК, Залізнична, буд.179, корп.відсутній, оф.(кв.)відсутній ; 06239 ; 2-01-99 ; ДОНЕЦЬКА ОБЛАСТЬ ; Дрига Олександр Іванович ; Включена до реєстру ; Детально 
62;18;" ТОРЕЦЬКА ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311319 ; 85200 ДОНЕЦЬКА ОБЛАСТЬ, ДЗЕРЖИНСЬК, МІСТО ДЗЕРЖИНСЬК, Дружби, буд.26а, корп.відсутній, оф.(кв.)відсутній ; 06247 ; 4-03-50 ; ДОНЕЦЬКА ОБЛАСТЬ ; Калашникова Людмила Вячеславівна ; Включена до реєстру ; Детально 
63;18;" КОСТЯНТИНІВСЬКА  ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311265 ; 85113 ДОНЕЦЬКА ОБЛАСТЬ, КОСТЯНТИНІВСЬКИЙ РАЙОН КОСТЯНТИНІВКА, пр-т Ломоносова, буд.132б, корп.відсутній, оф.(кв.)відсутній ; 06272 ; 2-80-74 ; ДОНЕЦЬКА ОБЛАСТЬ ; Литвиненко  Роман  Вікторович  ; Включена до реєстру ; Детально 
64;18;" ДОБРОПІЛЬСЬКА  ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311302 ; 85000 ДОНЕЦЬКА ОБЛАСТЬ, ДОБРОПІЛЬСЬКИЙ РАЙОН ДОБРОПІЛЛЯ, Банкова, буд.12, корп.відсутній, оф.(кв.)відсутній ; 06277 ; 2-81-78 ; ДОНЕЦЬКА ОБЛАСТЬ ; Шендир Олена Станіславівна ; Включена до реєстру ; Детально 
65;18;" ГОРЛІВСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 36994409 ; 84600 ДОНЕЦЬКА ОБЛАСТЬ, ГОРЛІВКА, МІСТО ГОРЛІВКА, Комсомольська, буд.16, корп.10, оф.(кв.)відсутній ; 0624 ; 564488 ; ДОНЕЦЬКА ОБЛАСТЬ ; Мирошниченко  Олеся Сергіївна ; Включена до реєстру ; Детально 
66;18;" БАХМУТСЬКА  ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311325 ; 84500 ДОНЕЦЬКА ОБЛАСТЬ, АРТЕМІВСЬКИЙ РАЙОН АРТЕМІВСЬК, Мира, буд.5, корп.відсутній, оф.(кв.)відсутній ; 06274 ; 6-59-03 ; ДОНЕЦЬКА ОБЛАСТЬ ; Моренко Зінаїда Іллівна ; Включена до реєстру ; Детально 
67;18;" ЛИМАНСЬКА  ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311271 ; 84406 ДОНЕЦЬКА ОБЛАСТЬ, КРАСНОЛИМАНСЬКИЙ РАЙОН КРАСНИЙ ЛИМАН, Свободи, буд.23, корп.відсутній, оф.(кв.)відсутня ; 06261 ; 2-20-75 ; ДОНЕЦЬКА ОБЛАСТЬ ; Баннікова Олена Володимирівна ; Включена до реєстру ; Детально 
68;18;" КРАМАТОРСЬКА  ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311294 ; 84333 ДОНЕЦЬКА ОБЛАСТЬ, КРАМАТОРСЬК, МІСТО КРАМАТОРСЬК, Академічна, буд.33, корп.відсутній, оф.(кв.)відсутній ; 06264 ; 6-01-45 ; ДОНЕЦЬКА ОБЛАСТЬ ; Бондаренко  Вікторія Анатоліївна ; Включена до реєстру ; Детально 
69;18;" СЛОВ'ЯНСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311259 ; 84112 ДОНЕЦЬКА ОБЛАСТЬ, СЛОВ'ЯНСЬКИЙ РАЙОН СЛОВ'ЯНСЬК, Василівська, буд.37, корп.відсутній, оф.(кв.)відсутній ; 06262 ; 22888 ; ДОНЕЦЬКА ОБЛАСТЬ ; Дорноступ Алла Олександрівна ; Включена до реєстру ; Детально 
70;18;" ОЛЕКСАНДРІВСЬКА  ФІЛІЯ  ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 24311331 ; 84000 ДОНЕЦЬКА ОБЛАСТЬ, ОЛЕКСАНДРІВСЬКИЙ РАЙОН ОЛЕКСАНДРІВКА, Самарська, буд.9-Б, корп.відсутній, оф.(кв.)відсутній ; 06269 ; 2-13-30 ; ДОНЕЦЬКА ОБЛАСТЬ ; Завгородній Станіслав Миколайович ; Включена до реєстру ; Детально 
71;18;" ДОНЕЦЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 36995858 ; 83054 ДОНЕЦЬКА ОБЛАСТЬ, ДОНЕЦЬК, МІСТО ДОНЕЦЬК, Київський проспект, буд.20а, корп.відсутній, оф.(кв.)3 ; 062 ; 2102682 ; ДОНЕЦЬКА ОБЛАСТЬ ; Мирошниченко  Олеся Сергіївна ; Включена до реєстру ; Детально 
72;18;" КАЛІНІНСЬКЕ ВІДДІЛЕННЯ ДОНЕЦЬКОЇ ФІЛІЇ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; ; 83052 ДОНЕЦЬКА ОБЛАСТЬ, ДОНЕЦЬК, МІСТО ДОНЕЦЬК, Бурденко, буд.29, корп.відсутній, оф.(кв.)відсутній ; 062 ; 3440922 ; ДОНЕЦЬКА ОБЛАСТЬ ; Лемента  Неля  Василівна  ; Включена до реєстру ; Детально 
73;18;" ЧЕРВОНОГРАДСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 38801906 ; 80109 ЛЬВІВСЬКА ОБЛАСТЬ, ЧЕРВОНОГРАД, МІСТО ЧЕРВОНОГРАД, проспект Шевченка, буд.18, корп.відсутній, оф.(кв.)33 ; 03249 ; 2-22-35 ; ЛЬВІВСЬКА ОБЛАСТЬ ; Остапюк  Петро  Петрович  ; Включена до реєстру ; Детально 
74;18;" ЗАПОРІЗЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 37050669 ; 69095 ЗАПОРІЗЬКА ОБЛАСТЬ, ЗАПОРІЖЖЯ, МІСТО ЗАПОРІЖЖЯ, Українська , буд.49, корп.відсутній, оф.(кв.)відсутній ; 061 ; 2245270 ; ЗАПОРІЗЬКА ОБЛАСТЬ ; Носаль  Ганна Володимирівна  ; Включена до реєстру ; Детально 
75;18;" Харківське відділення Приватного акціонерного товариства ""Страхова компанія АСКО-Донбас Північний""  "; ; 61064 ХАРКІВСЬКА ОБЛАСТЬ, ХАРКІВ, МІСТО ХАРКІВ, Дудинської , буд.1а, корп.-, оф.(кв.)201а ; 057 ; 719-19-80 ; ХАРКІВСЬКА ОБЛАСТЬ ; Василенко  Ірина  Анатоліївна  ; Виключена з реєстру ; Детально 
76;18;" ХАРКІВСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 36995842 ; 61037 ХАРКІВСЬКА ОБЛАСТЬ, ХАРКІВ, МІСТО ХАРКІВ, проспект Московський, буд.199-Б, корп.відсутній, оф.(кв.)726-А ; 057 ; 7032135 ; ХАРКІВСЬКА ОБЛАСТЬ ; Коваль  Олена  Миколаївна ; Включена до реєстру ; Детально 
77;18;" КАМ'ЯНСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧИЙ"" "; 36995837 ; 51930 ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ, КАМ'ЯНСЬКЕ, МІСТО КАМ'ЯНСЬКЕ, Соборна, буд.14, корп.відстуній, оф.(кв.)відсутній ; 0569 ; 534443 ; ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ ; Полєжаєв Дмитро Сергійович ; Включена до реєстру ; Детально 
78;18;" ДНІПРОВСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 36994393 ; 49055 ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ, ДНІПРОПЕТРОВСЬК, МІСТО ДНІПРОПЕТРОВСЬК, проспект Богдана Хмельницького , буд.31Д , корп.відсутній, оф.(кв.)відсутній ; 056 ; 7782221 ; ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ ; Кирилова Ірина Іванівна ; Включена до реєстру ; Детально 
79;18;" ТЕРНОПІЛЬСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 41983859 ; 46003 ТЕРНОПІЛЬСЬКА ОБЛАСТЬ, ТЕРНОПІЛЬ, МІСТО ТЕРНОПІЛЬ, Соломії Крушельницької, буд.1А, корп.-, оф.(кв.)- ; 03252 ; 520022 ; ТЕРНОПІЛЬСЬКА ОБЛАСТЬ ; Головецька Олена Геннадіївна ; Включена до реєстру ; Детально 
80;18;" Тернопільське відділення Приватного акціонерного товариства ""Страхова компанія АСКО-Донбас Північний""  "; ; 46001 ТЕРНОПІЛЬСЬКА ОБЛАСТЬ, ТЕРНОПІЛЬ, МІСТО ТЕРНОПІЛЬ, площа Майдан Волі , буд.4, корп.-, оф.(кв.)51 ; 0352 ; 52-76-64 ; ТЕРНОПІЛЬСЬКА ОБЛАСТЬ ; Головецька  Олена  Геннадіївна  ; Виключена з реєстру ; Детально 
81;18;" НОВОВОЛИНСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 38789677 ; 45400 ВОЛИНСЬКА ОБЛАСТЬ, НОВОВОЛИНСЬК, МІСТО НОВОВОЛИНСЬК, Святого Володимира , буд.2, корп.-, оф.(кв.)- ; 03344 ; 40188 ; ВОЛИНСЬКА ОБЛАСТЬ ; Сидорук Микола Іванович ; Включена до реєстру ; Детально 
82;18;" ЛУЦЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО ДОНБАС ПІВНІЧНИЙ"" "; 38801890 ; 43026 ВОЛИНСЬКА ОБЛАСТЬ, ЛУЦЬК, МІСТО ЛУЦЬК, Кравчука, буд.11А, корп.відсутній , оф.(кв.)відсутній ; 03322 ; 78-84-10 ; ВОЛИНСЬКА ОБЛАСТЬ ; Бубенщиков Анатолій  Васильович  ; Включена до реєстру ; Детально 
83;18;" Полтавське відділення Приватного акціонерного товариства ""Страхова компанія АСКО-Донбас Північний"" "; ; 36039 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, В'ячеслава Чорновола , буд.20, корп.-, оф.(кв.)- ; 0532 ; 61-39-94 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Єфіменко  Оксана  Станіславівна  ; Включена до реєстру ; Детально 
84;18;" КИЇВСЬКА ФІЛІЯ ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""СТРАХОВА КОМПАНІЯ АСКО-ДОНБАС ПІВНІЧНИЙ"" "; 38550256 ; 04071 КИЇВ, КИЇВ 71, Хорива, буд.25/12, корп.відсутній, оф.(кв.)300-302 ; 044 ; 4259726 ; КИЇВ ; Мешкова  Світлана  Сергіївна ; Включена до реєстру ; Детально 
85;20; ВП № 7 ; ; 95015 АВТОНОМНА РЕСПУБЛІКА КРИМ, СІМФЕРОПОЛЬ СІМФЕРОПОЛЬ, Київська, буд.122 ; 0652 ; 51-62-52 ; АВТОНОМНА РЕСПУБЛІКА КРИМ ; Немикін Юрій Анатольович ; Виключена з реєстру ; Детально 
86;20; ВП № 14 ; ; 87600 ДОНЕЦЬКА ОБЛАСТЬ, НОВОАЗОВСЬКИЙ РАЙОН НОВОАЗОВСЬК, Будьоного, буд.92 ; 06296 ; 2-25-81 ; ДОНЕЦЬКА ОБЛАСТЬ ; Бойко Тетяна Леонідівна ; Виключена з реєстру ; Детально 
87;20; ВП № 43 ; ; 87532 ДОНЕЦЬКА ОБЛАСТЬ, МАРІУПОЛЬ, МІСТО МАРІУПОЛЬ, Енгельса, буд.39-а ; 0629 ; 41-16-59 ; ДОНЕЦЬКА ОБЛАСТЬ ; Хаверєва Ірина Миколаївна ; Виключена з реєстру ; Детально 
88;20; ВП № 37 ; ; 87400 ДОНЕЦЬКА ОБЛАСТЬ, МАНГУСЬКИЙ РАЙОН МАНГУШ, Леніна, буд.66 ; 06297 ; 2-10-08 ; ДОНЕЦЬКА ОБЛАСТЬ ; Саєнко Надія Павлівна ; Виключена з реєстру ; Детально 
89;20; ВП № 22 ; ; 87300 ДОНЕЦЬКА ОБЛАСТЬ, АМВРОСІЇВСЬКИЙ РАЙОН АМВРОСІЇВКА, Леніна, буд.9, оф.7 ; 06259 ; 2-31-27 ; ДОНЕЦЬКА ОБЛАСТЬ ; Єфремова Раїса Григорівна ; Виключена з реєстру ; Детально 
90;20; ВП № 19 ; ; 87200 ДОНЕЦЬКА ОБЛАСТЬ, СТАРОБЕШІВСЬКИЙ РАЙОН СТАРОБЕШЕВЕ, Леніна, буд.1 ; 06253 ; 2-11-06 ; ДОНЕЦЬКА ОБЛАСТЬ ; Гуренко Олександр Олександрович ; Виключена з реєстру ; Детально 
91;20; ВП № 38 ; ; 87100 ДОНЕЦЬКА ОБЛАСТЬ, ТЕЛЬМАНІВСЬКИЙ РАЙОН ТЕЛЬМАНОВЕ, Леніна, буд.142 ; 06279 ; 2-11-75 ; ДОНЕЦЬКА ОБЛАСТЬ ; Сірко Віктор Іванович ; Виключена з реєстру ; Детально 
92;20; ВП № 36 ; ; 87000 ДОНЕЦЬКА ОБЛАСТЬ, ВОЛОДАРСЬКИЙ РАЙОН ВОЛОДАРСЬКЕ, Леніна, буд.128 ; 06246 ; 9-15-36 ; ДОНЕЦЬКА ОБЛАСТЬ ; Проценко Людмила Іванівна ; Виключена з реєстру ; Детально 
93;20; ВП № 40 ; ; 86700 ДОНЕЦЬКА ОБЛАСТЬ, ХАРЦИЗЬК, МІСТО ХАРЦИЗЬК, Героїв Сталінграду, буд.9, оф.39 ; 06257 ; 4-40-87 ; ДОНЕЦЬКА ОБЛАСТЬ ; Тернових Любов Євгенівна ; Виключена з реєстру ; Детально 
94;20; ВП № 29 ; ; 86600 ДОНЕЦЬКА ОБЛАСТЬ, ТОРЕЗ, МІСТО ТОРЕЗ, 50-річчя СРСР, буд.13 ; 06254 ; 3-23-53 ; ДОНЕЦЬКА ОБЛАСТЬ ; Крупська Інна Михайлівна ; Виключена з реєстру ; Детально 
